Rainmm,WindSpeedkmPerH,TemperatureDegreeCelcius,CloudCoverPercentage,Snowfallcm
0,6.3,1.5,100,0
0,7.2,2.2,100,0
0,7.1,2.2,100,0
0,7.7,1.9,100,0
0,6.1,0.9,100,0.28
0,6.8,0.5,100,0.63
0,6.2,0.2,100,0.91
0,9.4,0.2,100,0.91
0.5,14.1,0.8,100,0.28
1.2,16.4,1.1,100,0
2.1,17.3,1.4,100,0
1.4,22.5,1.5,100,0
0.5,20.9,2.7,100,0
0.6,18,4.1,100,0
1,17.5,5,100,0
1.2,16.2,4.2,100,0
1.1,15.5,4.6,100,0
1.8,12.3,4.4,100,0
1.1,14.9,4.4,100,0
1.4,15.9,4.6,100,0
1.3,18,5.2,100,0
0.9,18.9,5.4,100,0
0.9,17.2,5.6,100,0
0.4,17.3,5.9,100,0
0,19.3,6.5,100,0
0.1,20.7,7.5,100,0
0.1,20.6,8.6,100,0
0.2,22,8.6,100,0
0.1,20.5,8.2,100,0
0.1,19.1,8.1,100,0
0.1,16.8,7.6,100,0
0.1,14.1,7.2,100,0
0.1,15.5,7.2,100,0
0,15.3,7.2,100,0
0,14,6.9,100,0
0,14.2,6.8,100,0
1.2,13.9,6.3,100,0
2.6,13.1,6.2,100,0
0.1,11.4,6.4,100,0
0.6,13.9,6.8,100,0
0.5,12.7,6.7,100,0
0.7,11.5,6.5,100,0
0.7,9.2,6.3,100,0
0.1,10,6.3,100,0
0.1,11.3,6.3,100,0
0,12.3,6.3,100,0
0,13.3,6.8,100,0
0,13,7.6,100,0
0,16.6,8.6,77,0
0,16.6,9.6,100,0
0,11.8,10.6,100,0
0,9.8,10.4,100,0
0,12.3,10.5,100,0
0,8.4,9.9,100,0
0,5.4,8.5,100,0
0,7.6,7.3,100,0
0,10.1,7.6,100,0
0,14.8,7.9,100,0
0,17.3,8.5,100,0
0,15.1,8.6,100,0
0,11.9,8.4,100,0
0,9,8.1,100,0
0,8.4,7.8,100,0
0.2,11.6,7.4,100,0
0.1,10.4,7.5,100,0
0.1,6.1,7.3,100,0
0.1,4.9,6.8,100,0
0.1,3.3,6.3,100,0
0,4.5,5.9,100,0
0,4.2,5.6,100,0
0,4.9,6.1,100,0
0,3.5,6.4,100,0
0.1,5.4,7.2,100,0
0.4,8.7,7.1,100,0
0.6,9.9,6.9,100,0
0.7,9.5,6.8,100,0
1.2,16.1,6.1,100,0
1.1,12.3,5.3,100,0
0.9,11.5,5.2,100,0
0.5,11,4.9,100,0
0.6,11.8,4.9,100,0
0.5,12.8,4.9,100,0
0.3,12.7,4.9,100,0
0,11.8,4.7,100,0
0,12.6,4.6,100,0
0,11.7,4.3,100,0
0,10.9,4,100,0
0,9.2,3.8,100,0
0,8.7,3.6,100,0
0,7.8,3.2,98,0
0,8.7,3.2,100,0
0,9.1,3.1,100,0
0,10.7,3.1,100,0
0,10.4,3.2,100,0
0,14,3.3,100,0
0.1,14.4,3.5,100,0
0.1,15.1,3.8,100,0
0.1,13.3,3.9,100,0
0.1,15.7,4.5,83,0
0.1,14.5,4.8,62,0
0.1,15.5,4.7,79,0
0.2,14.6,4.3,94,0
0.2,9.8,3.5,100,0
0,10.6,3.5,96,0
0,10.1,3,84,0
0.1,10.1,2.2,94,0
0,8.7,2,95,0
0,8.1,1.3,99,0
0.1,7.4,1.4,100,0
0.1,9.2,1.4,100,0
0,11.2,1.2,100,0
0,7.1,0.6,100,0
0,11.8,1.1,100,0
0,13.2,1,100,0
0,13,0.9,100,0
0,13.4,0.8,100,0
0,14.9,0.7,100,0
0,14.3,0.6,100,0
0,15.3,0.9,98,0
0,16.6,1.1,99,0
0,18.3,1.8,100,0
0,18.9,2.8,98,0
0,19.1,3.8,99,0
0.2,18.8,4.5,88,0
0,19.6,5,88,0
0,18.7,4.7,86,0
0,12.1,3.3,72,0
0,8.9,2,87,0
0,9.8,1.5,100,0
0,12.2,1.5,100,0
0,12.9,1.5,100,0
0,12,1.9,100,0
0,13.5,2.3,100,0
0.1,14.1,2.3,100,0
0,15.7,2.5,99,0
0,17.7,1.5,98,0
0,19.5,2.4,100,0
0,20.2,2.8,100,0
0.1,18.4,3.1,100,0
0,18.1,3.3,100,0
0.1,18.3,3.5,100,0
0.4,18.9,3.8,100,0
0.3,18.7,4.1,100,0
0.3,16.4,4.3,100,0
0.1,17,5.1,100,0
0.1,17.3,5.7,100,0
0,17.1,6,100,0
0.3,16.9,6.5,100,0
0.2,16.6,6.5,100,0
0.1,16,6.7,100,0
0.1,14.5,6.6,100,0
0.1,15,6.6,100,0
0.1,15.3,6.8,100,0
0.4,18.2,6.8,100,0
1.9,16.3,6.6,100,0
1.6,12.9,6.6,100,0
1.7,11.3,6.7,100,0
1.3,12,6.8,100,0
0.1,12.5,7.1,100,0
0,11.9,7.2,100,0
0,11.6,7.2,100,0
0.1,11,7.2,100,0
0.2,11.6,7.3,100,0
0,11,7.4,100,0
0,9.9,7.4,100,0
0,10.6,7.5,100,0
0,12.7,7.8,100,0
0,14.2,8.1,100,0
0.1,15.9,8.6,100,0
0.3,15.6,8.8,100,0
0.2,14.3,8.7,100,0
1.5,16.2,9.1,100,0
1.3,16.6,9.2,100,0
0.2,16.7,9.6,100,0
0,16.9,9.4,100,0
0,16.6,9.1,100,0
0,16.7,9.1,100,0
0,18.2,9,100,0
0,18.7,8.9,100,0
0,20.2,8.7,78,0
0,19.5,8.4,94,0
0,20.4,8.6,68,0
0,21.8,8.5,58,0
0,19.9,8.3,40,0
0,22.4,8.1,24,0
0,21.8,7.9,64,0
0,19,7.7,85,0
0,17.8,7.7,100,0
0,16.3,7.6,100,0
0,18.3,7.8,100,0
0,18.9,8.1,97,0
0,18.4,9.4,78,0
0,19.4,10.7,99,0
0,18.9,11.8,90,0
0,19.6,12.8,35,0
1.3,19.2,12.4,99,0
0,19.9,11.9,100,0
0.1,19.9,11.6,100,0
0.1,18.4,10.6,100,0
0.2,15.8,9.9,100,0
0.4,15.2,9.5,100,0
0.6,15.2,9.4,100,0
1.2,14.8,9.1,100,0
0.8,16.8,8.3,100,0
0.2,17,7.6,100,0
0.1,17.3,7.2,100,0
0,16.8,6.7,100,0
0.1,16.6,6.8,100,0
0,15,6.8,95,0
0.1,15.2,6.3,99,0
0.1,17.7,6.1,100,0
0.1,18.9,5.8,100,0
0.1,19.8,5.6,100,0
0.1,14.8,5.7,100,0
0.2,19.7,5.9,100,0
0.2,19.3,6.1,100,0
0.1,17.9,6.3,100,0
0.1,18.7,7.1,100,0
0.1,17.4,7.1,100,0
0.2,18.7,8,50,0
0,17.1,8.2,100,0
0,15.9,7.6,95,0
0,12.5,7.1,29,0
0,8.6,5.2,39,0
0,7.3,4.8,55,0
0,5.4,3.8,18,0
0,7.1,2.9,45,0
0,5.6,5.3,45,0
0,4.2,5.6,5,0
0,3.6,5.2,97,0
0,5.1,5.8,100,0
0.1,7.9,3.8,100,0
0.1,9,5.6,48,0
0,11.7,4.2,81,0
0,9,3.9,100,0
0,10.6,4.4,100,0
0,12.1,4.4,100,0
0,14.4,4.6,100,0
0,15.4,5.2,100,0
0,15.2,6,100,0
0,18,6.5,100,0
0,17.7,7,100,0
0,22.8,8.1,100,0
0,26.4,8.4,100,0
0,25.9,7.8,100,0
0.2,23.2,6.7,100,0
0.1,23.2,5.7,100,0
0.5,23.3,4.8,100,0
1.4,23.7,4.8,100,0
1.2,22.6,5,100,0
0.8,24.4,5.2,100,0
0.2,24.3,5.4,100,0
1.6,24.5,5.5,100,0
0.7,25.6,5.4,100,0
1.3,21.6,5.1,100,0
2.2,20.5,4.9,100,0
2.8,25.7,4.6,100,0
2.5,22.3,4.7,100,0
1.1,28.3,4.3,100,0
0.2,28,3.8,100,0
0.2,23.1,3.8,100,0
0.5,20.8,3.8,100,0
0.5,18,4,100,0
0.7,17.9,4.1,100,0
0.2,17.3,4.2,100,0
0.6,16.6,4.3,100,0
0.3,23.3,4.8,97,0
0.3,18.5,5.3,99,0
0.1,15.4,5.4,100,0
0.4,18.4,5.7,100,0
0.1,16,5.4,100,0
0.1,13.8,5.1,100,0
0.2,13.7,4.9,100,0
0.4,14.8,4.8,100,0
0.8,14.8,4.6,100,0
0.3,16.3,4.5,100,0
0.3,16.5,4.2,100,0
0.1,14.9,4.2,100,0
0.5,16.7,4.1,99,0
0.1,18.2,4.2,100,0
0.2,20,3.8,100,0
0.2,20.4,3.4,100,0
0.2,20.2,3.2,100,0
0.4,17.2,3.2,100,0
0.4,18.4,3.1,100,0
0.1,18.6,2.7,100,0
0,15.2,2.6,100,0
0,14.9,2.8,100,0
0,15.5,3.5,100,0
0,17,4.1,100,0
0,19.6,5.1,100,0
0.3,21.6,5.6,100,0
0.1,20.9,5.7,100,0
0.1,19.1,5.7,100,0
0,16.3,5.3,100,0
0,16,4.7,100,0
0,14.8,4.3,100,0
0,13.8,4.2,100,0
0,14.3,4.1,100,0
0,16.4,4.2,100,0
0,16.6,4,100,0
0.3,16.6,3.4,100,0.21
0.5,15.3,3.5,100,0
0.2,16,4.2,100,0
0.5,16.4,4,100,0
0.4,16.4,4,100,0
0.1,17.8,4,100,0
0.1,19.1,3.8,100,0
0.1,17.2,3.7,100,0
0.1,17.1,3.7,100,0
0.1,18.6,3.8,100,0
0.1,20.2,4,100,0
0.1,21,4.8,100,0
0,20.9,5.8,100,0
0,22.4,6.9,100,0
0,23.6,6.3,100,0
0,22.1,6.6,100,0
0,19.7,6.5,100,0
0,19.8,6.2,100,0
0,20,5.3,100,0
0,19.8,4.9,100,0
0,21.6,5.2,100,0
0.2,23.8,4.8,100,0
0.1,26.5,5.1,100,0
0.5,27.8,5,100,0
0.6,25.2,4.6,100,0
0.4,24.2,4.4,100,0
0.5,22.3,4.2,100,0
0.6,20.5,4.4,100,0
1.8,20.3,4.7,100,0
2,21.6,4.8,100,0
1.8,20,4.9,100,0
1.9,18,5,100,0
1.9,15.6,5.2,100,0
1.2,16,5.4,100,0
1.1,16.7,5.7,100,0
0.2,19.5,6.1,100,0
0.1,20.7,6.9,100,0
0.1,21.4,7.2,100,0
0.1,21.3,7,100,0
0.1,22,7.2,100,0
0.4,22.9,7.1,100,0
0,26.4,7.3,100,0
0.2,26.9,7.3,100,0
0.5,29,7.3,100,0
1.4,29.2,7.4,100,0
0.9,30.2,7.4,100,0
0.4,32.1,7.6,99,0
0.5,34.4,6.9,97,0
0.1,27.5,6.2,94,0
0.1,27.5,5.2,86,0
0.6,30,4.1,100,0.21
0.2,30,3.2,99,0
0.5,25.5,2.3,67,0.91
0.1,20.9,1.9,92,0.21
0,21.2,1.1,47,0
0,20,0.3,32,0
0,19.2,0.3,75,0.07
0.1,23.8,1.2,93,0.07
0,25.8,2,82,0
0,25.9,3.3,45,0
0,27.9,4.6,42,0
0,27.2,4.9,28,0
0.1,28.4,5.3,100,0
0,27.1,5.1,78,0
0,27.4,5,80,0
0,23.6,4.3,27,0
0,22.7,3.1,1,0
0,21.4,2.5,0,0
0,20.2,2,0,0
0,17.7,1.5,0,0
0,15.8,1,9,0
0,13.9,0.8,1,0
0,13.8,0.4,8,0
0,14.1,0.5,12,0
0,14.3,0.7,15,0
0,13.2,0.8,24,0
0,14.9,0.9,42,0
0,16,0.8,34,0
0,15.7,0.4,100,0.07
0,15.8,0.2,100,0.07
0,16.6,0.2,35,0
0,18.2,1.5,99,0
0,24.1,2.5,99,0
0,25.5,3,100,0
0.1,25.3,3.8,100,0
0.3,23.7,3.5,97,0.63
0.3,25.3,3.5,93,0.07
0.1,21.3,3.8,52,0.14
0.1,22.8,3.5,54,0
0,19.3,2.8,26,0
0.1,17.2,1.6,49,0
0,16.9,1.2,40,0
0,18,0.9,43,0
0,19.1,0.7,12,0
0,17.7,0.2,0,0
0,18.4,-0.2,6,0
0,17.6,-0.3,8,0
0,17.6,-0.4,4,0
0,19.8,0.6,96,0
0,18.8,0.6,99,0
0,19.6,1.1,100,0
0,21.5,0.9,100,0
0,22.1,1,100,0
0,23.2,1.2,100,0
0,24.1,1.1,100,0
0,28.6,2.4,100,0
0,23.6,2.5,100,0
0,26,2.9,100,0
0,24.5,3.5,99,0
0.1,23.4,3.8,83,0
0.1,22.3,4.9,100,0
0.1,19,4.3,34,0
0,20.4,4.2,43,0
0,14.7,3.7,34,0
0,10.8,1.8,3,0
0,10.7,1,0,0
0,11.3,1,0,0
0,9.4,1,0,0
0,9.5,1.1,0,0
0,10.9,1.5,8,0
0,11.4,1.5,98,0
0,11.3,1.8,100,0
0,14.2,2.3,100,0
0,15.4,3.1,100,0
0,15.6,3.8,100,0
0,15.4,3.7,100,0
0,14.5,4.4,100,0
0,15.5,4.5,100,0
0.1,17.6,4.8,100,0
0.1,18.8,4.9,100,0
0,15,5.5,100,0
0,13.8,5.7,100,0
0,13.8,6.2,100,0
0,15,6.8,100,0
0,18.1,7.2,100,0
0,16.6,6.7,100,0
0,18.6,5.2,100,0
0,21.1,4.8,100,0
0,23,4.2,100,0
0,24.5,4.2,100,0
0,24.9,3.9,100,0
0,24.3,3.5,100,0
0,22.8,3.2,100,0
0,18.6,2.8,100,0
0,16.6,2.5,100,0
0,15,1.9,100,0
0,12.7,1.6,100,0
0,14.3,1.8,100,0
0,10.7,1.4,100,0
0,12,1.5,100,0
0,12.7,0.4,99,0
0,13,-0.1,33,0
0,13.2,0.8,95,0
0,10.2,3,88,0
0,11.2,4.3,61,0
0,11.5,5.5,68,0
0,11.4,5.8,96,0
0,11.6,6.4,94,0
0,11.9,4,97,0
0,13.2,4.1,81,0
0,12.6,3.8,39,0
0,11.8,2.5,66,0
0,8.1,1.1,95,0
0,9.3,0.9,94,0
0,8,0.6,100,0
0,5.6,0.7,100,0
0,3.9,0.5,100,0
0,4.7,0.4,82,0
0,3.9,-0.2,38,0
0,4.1,-1.3,30,0
0,1.4,0,1,0
0,6.4,-1.2,0,0
0,6.4,-1.4,0,0
0,5.3,1.2,70,0
0,6.2,0.9,98,0
0,4.9,0.6,85,0
0,6.1,-0.2,18,0
0,3.3,1.6,0,0
0,5,2.5,3,0
0,6.4,3.2,5,0
0,6.4,4.2,90,0
0,6.6,5.2,51,0
0,6,3.8,84,0
0,5,4.2,58,0
0,4.6,4.1,100,0
0,5.9,3.3,100,0
0,5.8,0.8,100,0
0,5.6,0.2,100,0
0,5.1,1.3,100,0
0,8,1.8,100,0
0,9.8,2.1,99,0
0,12.1,2,65,0
0,12.6,1.5,9,0
0,12.7,1.4,0,0
0,13.2,1,1,0
0,13.4,0.9,4,0
0,14.2,0.8,33,0
0,14.1,0.3,81,0
0,15,0.3,94,0
0,16.4,0.3,90,0
0,17.9,1.2,93,0
0,18.1,2.6,92,0
0,19.1,3.7,56,0
0,18.2,5.2,3,0
0,19.5,6.3,2,0
0,19,7.2,50,0
0,17.9,7,70,0
0,16.6,7.2,72,0
0,15.9,6.7,45,0
0,15.8,5.7,53,0
0,16.8,3.7,14,0
0,18.1,3.2,11,0
0,18,3.5,10,0
0,16.6,3.3,0,0
0,16.4,3.2,0,0
0,16.7,3.2,0,0
0,16.9,3,0,0
0,16.2,2.5,0,0
0,12.3,1.9,0,0
0,13.1,1.9,0,0
0,13,2,0,0
0,14.1,2,1,0
0,14.6,2.1,40,0
0,15.6,2,48,0
0,16.3,2.8,3,0
0,15.4,4.1,73,0
0,15.8,5.3,71,0
0,16.6,6.8,76,0
0,16.6,8.2,21,0
0,16.7,9.4,65,0
0,18.7,8.6,83,0
0,19.2,8.9,75,0
0,17.2,8.9,100,0
0,14.1,8.2,100,0
0,12.6,6.8,99,0
0,14.4,5.3,100,0
0,16.6,5.7,100,0
0,15.1,5,100,0
0,14,5.2,100,0
0,13.2,4.8,100,0
0,13.4,4.6,97,0
0,12.9,4.4,98,0
0,14.8,4.5,100,0
0,15,4.6,100,0
0,14.8,4.3,100,0
0,14.6,4.2,100,0
0,14.9,4.5,100,0
0,16,4.4,100,0
0,16.3,4.6,100,0
0,15.6,5.3,100,0
0,14.2,6.2,100,0
0,14,7.4,100,0
0,14.5,8.4,100,0
0,14.6,9.6,95,0
0,13,9.2,100,0
0,13,9.8,100,0
0,12.2,9.5,76,0
0,9.2,8.8,50,0
0,9.7,6.4,62,0
0,14.7,6.2,48,0
0,17.6,7.1,95,0
0,18.6,7.1,36,0
0,19.4,6.8,40,0
0,19.1,6.4,64,0
0,18.1,6.1,13,0
0,16.7,5.9,15,0
0,14.8,6.2,30,0
0,10,5.6,49,0
0,10.7,4.8,99,0
0,13.2,5.1,94,0
0,12.8,5,48,0
0,11.8,4.9,29,0
0,11.9,6.2,2,0
0,11.1,8.9,0,0
0,7.7,10.9,0,0
0,6.1,12.1,0,0
0,6.5,12.7,65,0
0,6.8,13,100,0
0,8.1,12.8,21,0
0,9.2,12.6,36,0
0,10.2,11.7,43,0
0,9.4,10.2,77,0
0,9.8,7.7,100,0
0,11.5,6.6,65,0
0,11.9,6.6,83,0
0,11.1,6.3,100,0
0,9.3,5.9,100,0
0,6.6,5.2,87,0
0,2.9,4.1,90,0
0,3.7,4.6,33,0
0,3.6,3.4,3,0
0,1.4,3.9,0,0
0,4.3,8.4,0,0
0,3.3,7.8,0,0
0,2.8,4.8,0,0
0,1.8,6.4,0,0
0,2.3,7.3,0,0
0,1.4,8.2,0,0
0,2.6,8.9,2,0
0,3.6,9.9,6,0
0,5.2,10.6,5,0
0.1,5.4,11.3,31,0
0.1,8.4,9.8,99,0
0.1,10,8.1,100,0
0.1,9.5,7.2,100,0
0.1,8.3,6.7,100,0
0.1,6.8,6.3,100,0
0,6,6.2,100,0
0,5.8,6.2,100,0
0,4.6,6.2,100,0
0.2,4.2,6.2,100,0
0.2,3.8,6.2,100,0
0.1,3.3,6.2,100,0
0,2.9,6.1,100,0
0.1,1.1,5.7,100,0
0.4,3.1,5.6,100,0
0.4,4.3,4.9,100,0
0.5,4.5,4.7,93,0
0.2,2.3,4.3,91,0
0,3.8,3.7,95,0
0,4.2,4.8,98,0
0.6,2.6,5.2,100,0
0.2,4.7,5.4,100,0
0.5,5,5.5,100,0
0.5,5.6,5.6,100,0
0.6,5.9,5.3,100,0
0.8,7.6,5.1,100,0
0.1,9,4.7,100,0
0,10.4,4.3,100,0
0,10.5,4,100,0
0.1,9.4,3.2,100,0
0.2,9.8,2.8,100,0
0.2,9.4,2.5,100,0
0.2,9.4,2.3,100,0
0.1,10.8,2.2,100,0
0,9,2.3,100,0
0,7.3,2.4,100,0
0,5.5,2.5,100,0
0,7.4,2.4,99,0
0,4,1.9,92,0
0,3.1,1.8,100,0
0,3.1,2.1,100,0
0,3.1,2.1,100,0
0,2.3,2.4,75,0
0,3.1,2.8,87,0
0,0.8,3.8,70,0
0,1.6,5.2,76,0
0,2.2,6.3,100,0
0.1,3.1,6.6,100,0
0.1,5.2,6.7,100,0
0,5.2,5.8,100,0
0,7.7,5.7,100,0
0,10.4,5.4,100,0
0,12.2,4.8,99,0
0,11.7,3.8,33,0
0,9.4,2,25,0
0,8.7,1.6,14,0
0,9.4,0.9,61,0
0,7.3,0.2,77,0
0,7.8,0.1,58,0
0,7.6,-0.2,83,0
0,7.6,0,83,0
0,7.8,-0.6,98,0
0,10.2,0.9,100,0
0,12.7,1.2,100,0
0,14.3,1.1,100,0
0,13.5,1.1,100,0
0,12.1,1.2,100,0
0,13.7,2.1,100,0
0,10.8,2.3,100,0
0,16.8,2.5,89,0
0,17.3,3.3,100,0
0,15.5,3.3,95,0
0,16.7,4.3,64,0
0,16.3,3.5,80,0
0,15.5,3.2,71,0
0,16.4,3,62,0
0,15.5,2.5,15,0
0,11.2,1.4,1,0
0,10.8,0.3,2,0
0,10.8,-0.1,1,0
0,11.7,-0.2,1,0
0,11.2,-0.5,0,0
0,12.3,-0.8,0,0
0,13.9,-0.8,0,0
0,13.1,-1,0,0
0,12,-1.4,0,0
0,10.9,-2.1,0,0
0,11.1,-2.5,0,0
0,10.3,-2.7,0,0
0,11.3,-2.5,0,0
0,12.2,-2,0,0
0,13.9,0.1,0,0
0,12.4,2.2,0,0
0,16.8,3.7,0,0
0,17.7,4.2,0,0
0,18.5,5.2,0,0
0,19.8,5.7,14,0
0,18.5,5.8,3,0
0,16.7,6.2,1,0
0,17.2,5.8,0,0
0,20.3,4.6,8,0
0,18.1,3.4,1,0
0,20.8,2.9,0,0
0,24.8,3,3,0
0,24,2.6,0,0
0,23.4,2.5,0,0
0,24.5,2.4,0,0
0,22.7,2,0,0
0,20.8,1.5,0,0
0,22.4,1,0,0
0,20.4,0.6,0,0
0,19.9,0.3,0,0
0,20.2,0.1,3,0
0,19.2,0,3,0
0,17.8,-0.1,13,0
0,17.8,1.4,22,0
0,14.8,3,11,0
0,14.5,4.2,21,0
0,13,5.4,19,0
0,12.7,6.4,89,0
0,14.1,7.1,100,0
0,11,7.7,100,0
0,10.5,7.8,58,0
0,12.6,7.6,0,0
0,12.7,6.7,0,0
0,8.2,4.8,0,0
0,12.2,3.7,0,0
0,15.5,4.2,0,0
0,16.5,5.1,0,0
0,17,5.5,0,0
0,17.1,6.1,0,0
0,15.7,6.3,0,0
0,14,6.2,0,0
0,11.7,5.2,3,0
0,13,5.2,81,0
0,15,5.7,96,0
0,17.6,6.5,47,0
0,18.8,7.3,89,0
0,17.6,7.5,89,0
0,15.3,7.7,76,0
0,12,8.6,96,0
0,12.1,9.9,98,0
0,13.8,10.7,100,0
0,13.6,11.1,83,0
0,17.1,11,97,0
0,18.9,8.9,98,0
0,21.3,8.4,100,0
0,22.7,8.4,100,0
0,20.9,7.3,100,0
0,20.9,6.8,100,0
0,19.5,5.9,100,0
0,17.7,5.8,100,0
0,15.1,5.5,100,0
0,12.2,4.9,100,0
0,11,4.4,100,0
0,9.2,4,100,0
0,9.6,3.8,89,0
0,6.7,4.8,100,0
0,6.6,4.8,100,0
0,7.5,5.2,100,0
0.1,12.4,5.4,100,0
0.1,14,5.2,99,0
0,14.1,4.5,100,0
0,16,5.1,96,0
0,21.9,5.4,100,0
0,21.7,6,100,0
0,21.6,5.9,100,0
0.1,22.8,6.2,100,0
0.2,22.4,6.9,100,0
0.1,24.3,7.9,51,0
0.1,22.4,7.9,49,0
0.1,23,7.9,45,0
0,20,7.7,34,0
0,12.2,6.1,63,0
0,9.7,4.8,41,0
0,12.2,4.8,52,0
0,11.2,4.6,96,0
0,11.4,4.3,100,0
0,11.6,4.2,95,0
0,11.5,3.8,60,0
0,11.3,3.4,12,0
0,9.7,3.3,15,0
0,9.4,3.2,10,0
0,9,3,23,0
0,9.4,2.7,28,0
0,8.7,2.3,38,0
0,7.3,1.8,100,0
0,7.6,3.2,100,0
0,6.5,3.7,100,0
0,10,4.5,100,0
0.1,15.2,5.2,100,0
0.4,14.8,5.9,99,0
0.6,14.8,6.1,100,0
0.5,13.1,5.8,97,0
1,13.8,5.9,100,0
0.7,14.4,5.7,64,0
0.2,12.1,5.5,85,0
0.1,8.9,4.7,96,0
0,5.1,4.5,61,0
0,5.1,4.4,30,0
0,5.5,4.3,41,0
0,6.1,1.7,33,0
0,7.4,1,29,0
0,8.1,2.2,16,0
0,9.5,2.3,26,0
0,10.2,2.2,34,0
0,10.6,2,68,0
0,10.8,1.8,94,0
0,13.4,1.8,100,0
0,15.3,1.8,100,0
0,17,2,100,0
0,17.1,2.4,97,0
0,18.4,3.2,95,0
0,18.9,4.6,100,0
0,18.6,6,100,0
0,18.3,6.2,100,0
0,17.6,7.1,100,0
0.1,15.3,6.9,100,0
0,15.6,7.8,100,0
0,14,7.6,100,0
0,11.6,6.9,100,0
0.1,10,6.7,100,0
0.3,9.4,6.4,100,0
0.2,8.3,6.3,100,0
0.2,7.3,6.3,100,0
0.2,6.8,6.4,100,0
0,6.3,6.6,100,0
0,7.9,6.8,100,0
0,8.1,6.8,100,0
0,7.7,6.7,100,0
0,6.4,6.5,100,0
0,7.6,6.5,100,0
0,7.9,6.2,100,0
0,9.5,6.1,100,0
0,9.6,5.8,100,0
0,10.6,6.6,100,0
0,11.9,7.2,100,0
0.1,13.5,8.1,100,0
0,14.7,9.2,100,0
0,15.3,10.1,100,0
0,15.3,10.9,100,0
0,14.8,11.9,99,0
0,14,12.2,90,0
0,13.9,12.2,95,0
0,12.9,11.8,100,0
0,12,10.1,100,0
0,14.8,9.2,83,0
0,14.8,8.9,98,0
0,15.2,8.9,100,0
0,16.6,8.9,100,0
0,15.9,8.6,100,0
0,14.8,8.4,100,0
0,13.3,7.8,92,0
0,11.2,7.4,100,0
0,11.5,7.3,100,0
0,11.9,7.1,100,0
0,11.2,7.2,99,0
0,10.5,7,2,0
0,10.9,6.5,20,0
0,12.4,7.8,81,0
0,14.9,9.1,94,0
0,22.2,10.6,87,0
0.2,22.3,11.1,100,0
0.2,22,10.4,100,0
0.3,19,10.9,69,0
0.2,19.7,11.9,83,0
0,22.4,12.2,100,0
1.1,19.4,10.8,98,0
0.2,18.3,10.4,98,0
0.4,16,9.6,97,0
0.8,13.5,8.3,88,0
0,13.7,8.6,39,0
0.2,14,7.6,98,0
0,15.9,7.7,54,0
0.1,13.7,6.9,80,0
0,13.8,6.8,95,0
0,13.4,6.8,100,0
0.3,13.1,6.3,42,0
0,13.8,6,91,0
0.4,15.6,5.9,72,0
0,16.7,5.8,99,0
0,16.8,5.8,100,0
0,16.3,5.8,100,0
0,16.8,6.1,100,0
0.2,16.2,6.3,100,0
0.3,16.7,6.5,100,0
1.4,19.5,5.9,100,0
0.2,20.8,5.7,100,0
0.2,22.2,6.3,100,0
0.2,21.7,5.8,98,0
0.1,21.2,5.4,100,0
0,20.9,5.7,87,0
0,19.6,5.4,74,0
0,14.8,4.8,59,0
0,13.7,4,27,0
0,11.4,3.2,34,0
0,10.2,2.6,41,0
0.1,10,2.3,46,0
0.1,8.2,1.9,40,0
0,6.6,1.3,32,0
0,5.6,0.5,49,0
0,7.7,-0.2,64,0
0,6.3,1.6,97,0
0,4.7,1.6,73,0
0,7.2,-0.4,50,0
0,6.1,0.8,26,0
0,1.8,1.9,21,0
0,2.7,2.5,14,0
0,3.1,4,55,0
0,5,5.1,98,0
0,3.3,5.5,79,0
0,3.9,6.6,59,0
0,5.6,7.5,48,0
0,5.6,7.7,95,0
0,5.9,7.8,93,0
0,4.9,7.8,100,0
0,3.9,7.4,100,0
0,0.8,7.2,100,0
0,4.8,3.2,100,0
0,9.1,3.7,100,0
0,10.3,4.2,100,0
0,10.7,4.8,100,0
0,12.5,4.4,100,0
0,14.3,3.3,100,0
0,15.9,3.2,100,0
0,16.1,2.8,99,0
0,16.8,2.7,65,0
0,17.6,2.5,100,0
0,17.6,2.3,100,0
0,18.1,2.8,100,0
0,17.8,2.6,100,0
0,16.8,4.1,100,0
0,14.3,5.8,99,0
0,14.9,7.1,95,0
0,14.8,7.9,100,0
0,12.3,8.7,100,0
0.2,10.6,8.6,100,0
0,8.8,7,100,0
0,7.2,7.1,100,0
0,7.7,7.3,100,0
0,7.9,7,100,0
0,5.5,6.5,100,0
0,5.6,5.4,68,0
0,7.8,4.9,37,0
0,11.6,4.7,10,0
0,12.4,3.4,6,0
0,13.5,2.8,8,0
0,13.6,2.8,12,0
0,13.3,3.2,57,0
0,10.4,3.7,100,0
0,9.7,4.4,100,0
0,8.6,4.1,59,0
0,7.7,2.8,61,0
0,8.7,2,100,0
0,10.9,2.5,100,0
0,11.6,5.1,100,0
0,9.6,6.8,100,0
0,10.5,7.2,100,0
0,9.9,8.2,100,0
0,10.3,8.9,61,0
0,9.3,10.2,98,0
0,8,10.8,100,0
0,8.6,11.1,100,0
0,9,10.8,99,0
0,7.7,10.2,64,0
0,6.2,8.2,47,0
0,7.7,7.6,8,0
0,10.4,6.8,74,0
0,9.7,7.1,96,0
0,9.7,7.4,30,0
0,9.7,6.3,35,0
0,10.4,6.2,25,0
0,8.9,5.8,100,0
0,6.4,5.8,72,0
